id,carat,price,cut,cut_nom,clarity,clarity_nom,color,color_nom,diamond_shape,ring_setting,metal_quality,merchant_title,ring_title,ring_description,prod_name_raw,mrch_id,product_url,image_url,image_url2,image_url3,ring_metal,votes,local_merchant_flag,priority_score,merchant_city
64,1,9567,Very Good,3,VS1,4,D,7,Princess,Pave,palladium,Davidson & Licht,H. Levi  774,Queen Deborah Solitaire Pave (0.06ctw)  Plat. Cntr PR 0.50ct,H. Levi  774,1,http://www.davidsonandlicht.com/product/774/,http://www.davidsonandlicht.com/wp-content/uploads/774-B-507x380.jpg,,,palladium,1,1,1,3
65,0.5,4410,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,White Gold,1,1,1,3
66,0.5,5410,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,Platinum,1,1,1,3
67,0.5,5910,Very Good,3,VVS1,6,D,7,Round,Pave,palladium,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,palladium,1,1,1,3
68,0.5,6690,Very Good,3,VS1,4,D,7,Cushion,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,White Gold,1,1,1,3
69,0.5,7690,Very Good,3,VS1,4,D,7,Cushion,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,Platinum,1,1,1,3
70,0.5,8190,Very Good,3,VS1,4,D,7,Cushion,Halo,palladium,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,palladium,1,1,1,3
71,0.5,4387,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,White Gold,1,1,1,3
72,0.5,5387,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,Platinum,1,1,1,3
73,0.5,5887,Very Good,3,VS1,4,D,7,Round,Pave,palladium,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,palladium,1,1,1,3
74,0.75,8990,Very Good,3,VS1,4,D,7,Cushion,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,White Gold,1,1,1,3
75,0.75,9990,Very Good,3,VS1,4,D,7,Cushion,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,Platinum,1,1,1,3
76,0.75,10490,Very Good,3,VS1,4,D,7,Cushion,Halo,palladium,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,palladium,1,1,1,3
77,0.25,555,Very Good,3,VS1,4,D,7,Princess,Solitaire,White Gold,Davidson & Licht,H. Levi  772,Basket Knife Edge  Plat. Cntr PR 0.50ct,H. Levi  772,1,http://www.davidsonandlicht.com/product/772/,http://www.davidsonandlicht.com/wp-content/uploads/772-B-507x380.jpg,,,White Gold,1,1,1,3
78,0.25,1555,Very Good,3,VS1,4,D,7,Princess,Solitaire,Platinum,Davidson & Licht,H. Levi  772,Basket Knife Edge  Plat. Cntr PR 0.50ct,H. Levi  772,1,http://www.davidsonandlicht.com/product/772/,http://www.davidsonandlicht.com/wp-content/uploads/772-B-507x380.jpg,,,Platinum,1,1,1,3
79,0.25,2055,Very Good,3,VS1,4,D,7,Princess,Solitaire,palladium,Davidson & Licht,H. Levi  772,Basket Knife Edge  Plat. Cntr PR 0.50ct,H. Levi  772,1,http://www.davidsonandlicht.com/product/772/,http://www.davidsonandlicht.com/wp-content/uploads/772-B-507x380.jpg,,,palladium,1,1,1,3
80,0.75,5752,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,White Gold,1,1,1,3
81,0.75,6752,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,Platinum,1,1,1,3
82,0.75,7252,Very Good,3,VS1,4,D,7,Round,Pave,palladium,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,palladium,1,1,1,3
83,1,12616,Very Good,3,VVS1,6,D,7,Round,Solitaire,White Gold,Davidson & Licht,H. Levi  715,Lattice Thin Shank  Plat. Cntr RD 0.50ct,H. Levi  715,1,http://www.davidsonandlicht.com/product/715/,http://www.davidsonandlicht.com/wp-content/uploads/715-B-507x380.jpg,,,White Gold,1,1,1,3
84,1,13616,Very Good,3,VVS1,6,D,7,Round,Solitaire,Platinum,Davidson & Licht,H. Levi  715,Lattice Thin Shank  Plat. Cntr RD 0.50ct,H. Levi  715,1,http://www.davidsonandlicht.com/product/715/,http://www.davidsonandlicht.com/wp-content/uploads/715-B-507x380.jpg,,,Platinum,1,1,1,3
85,1,14116,Very Good,3,VVS1,6,D,7,Round,Solitaire,palladium,Davidson & Licht,H. Levi  715,Lattice Thin Shank  Plat. Cntr RD 0.50ct,H. Levi  715,1,http://www.davidsonandlicht.com/product/715/,http://www.davidsonandlicht.com/wp-content/uploads/715-B-507x380.jpg,,,palladium,1,1,1,3
86,1,10203,Very Good,3,VS1,4,D,7,Emerald,Pave,White Gold,Davidson & Licht,H. Levi  754,Lattice  PR Channel (0.30ctw)  Plat. Cntr EM 0.50ct,H. Levi  754,1,http://www.davidsonandlicht.com/product/754/,http://www.davidsonandlicht.com/wp-content/uploads/754-B-507x380.jpg,,,White Gold,1,1,1,3
87,1,11203,Very Good,3,VS1,4,D,7,Emerald,Pave,Platinum,Davidson & Licht,H. Levi  754,Lattice  PR Channel (0.30ctw)  Plat. Cntr EM 0.50ct,H. Levi  754,1,http://www.davidsonandlicht.com/product/754/,http://www.davidsonandlicht.com/wp-content/uploads/754-B-507x380.jpg,,,Platinum,1,1,1,3
88,1,11703,Very Good,3,VS1,4,D,7,Emerald,Pave,palladium,Davidson & Licht,H. Levi  754,Lattice  PR Channel (0.30ctw)  Plat. Cntr EM 0.50ct,H. Levi  754,1,http://www.davidsonandlicht.com/product/754/,http://www.davidsonandlicht.com/wp-content/uploads/754-B-507x380.jpg,,,palladium,1,1,1,3
89,0.5,3927,Very Good,3,VVS1,6,D,7,Princess,Pave,White Gold,Davidson & Licht,H. Levi  762,Royal Charm Micro Pave (0.35ctw)  Plat. Cntr PR 0.50ct,H. Levi  762,1,http://www.davidsonandlicht.com/product/762/,http://www.davidsonandlicht.com/wp-content/uploads/762-B-507x380.jpg,,,White Gold,1,1,1,3
90,0.5,4927,Very Good,3,VVS1,6,D,7,Princess,Pave,Platinum,Davidson & Licht,H. Levi  762,Royal Charm Micro Pave (0.35ctw)  Plat. Cntr PR 0.50ct,H. Levi  762,1,http://www.davidsonandlicht.com/product/762/,http://www.davidsonandlicht.com/wp-content/uploads/762-B-507x380.jpg,,,Platinum,1,1,1,3
91,0.5,5427,Very Good,3,VVS1,6,D,7,Princess,Pave,palladium,Davidson & Licht,H. Levi  762,Royal Charm Micro Pave (0.35ctw)  Plat. Cntr PR 0.50ct,H. Levi  762,1,http://www.davidsonandlicht.com/product/762/,http://www.davidsonandlicht.com/wp-content/uploads/762-B-507x380.jpg,,,palladium,1,1,1,3
92,0.25,5890,Very Good,3,VS1,4,D,7,Cushion,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,White Gold,1,1,1,3
93,0.25,6890,Very Good,3,VS1,4,D,7,Cushion,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,Platinum,1,1,1,3
94,0.25,7390,Very Good,3,VS1,4,D,7,Cushion,Halo,palladium,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,palladium,1,1,1,3
95,0.25,1400,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,H. Levi  700,Lattice RD Channel (0.25ctw)  Plat. Cntr RD 0.50ct,H. Levi  700,1,http://www.davidsonandlicht.com/product/700/,http://www.davidsonandlicht.com/wp-content/uploads/700-B-507x380.jpg,,,White Gold,1,1,1,3
96,0.25,2400,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,H. Levi  700,Lattice RD Channel (0.25ctw)  Plat. Cntr RD 0.50ct,H. Levi  700,1,http://www.davidsonandlicht.com/product/700/,http://www.davidsonandlicht.com/wp-content/uploads/700-B-507x380.jpg,,,Platinum,1,1,1,3
97,0.25,2900,Very Good,3,VS1,4,D,7,Round,Pave,palladium,Davidson & Licht,H. Levi  700,Lattice RD Channel (0.25ctw)  Plat. Cntr RD 0.50ct,H. Levi  700,1,http://www.davidsonandlicht.com/product/700/,http://www.davidsonandlicht.com/wp-content/uploads/700-B-507x380.jpg,,,palladium,1,1,1,3
98,0.5,7290,Very Good,3,VVS1,6,D,7,Cushion,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,White Gold,1,1,1,3
99,0.5,8290,Very Good,3,VVS1,6,D,7,Cushion,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,Platinum,1,1,1,3
100,0.5,8790,Very Good,3,VVS1,6,D,7,Cushion,Halo,palladium,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,palladium,1,1,1,3
101,1,11032,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,White Gold,1,1,1,3
102,1,12032,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,Platinum,1,1,1,3
103,1,12532,Very Good,3,VS1,4,D,7,Round,Pave,palladium,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,palladium,1,1,1,3
104,0.75,9990,Very Good,3,VVS1,6,D,7,Cushion,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,White Gold,1,1,1,3
105,0.75,10990,Very Good,3,VVS1,6,D,7,Cushion,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,Platinum,1,1,1,3
106,0.75,11490,Very Good,3,VVS1,6,D,7,Cushion,Halo,palladium,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,palladium,1,1,1,3
107,0.5,2367,Very Good,3,VVS1,6,D,7,Princess,Solitaire,White Gold,Davidson & Licht,H. Levi  772,Basket Knife Edge  Plat. Cntr PR 0.50ct,H. Levi  772,1,http://www.davidsonandlicht.com/product/772/,http://www.davidsonandlicht.com/wp-content/uploads/772-B-507x380.jpg,,,White Gold,1,1,1,3
108,0.5,3367,Very Good,3,VVS1,6,D,7,Princess,Solitaire,Platinum,Davidson & Licht,H. Levi  772,Basket Knife Edge  Plat. Cntr PR 0.50ct,H. Levi  772,1,http://www.davidsonandlicht.com/product/772/,http://www.davidsonandlicht.com/wp-content/uploads/772-B-507x380.jpg,,,Platinum,1,1,1,3
109,0.5,3867,Very Good,3,VVS1,6,D,7,Princess,Solitaire,palladium,Davidson & Licht,H. Levi  772,Basket Knife Edge  Plat. Cntr PR 0.50ct,H. Levi  772,1,http://www.davidsonandlicht.com/product/772/,http://www.davidsonandlicht.com/wp-content/uploads/772-B-507x380.jpg,,,palladium,1,1,1,3
110,0.75,6337,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,White Gold,1,1,1,3
111,0.75,7337,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,Platinum,1,1,1,3
112,0.75,7837,Very Good,3,VVS1,6,D,7,Round,Pave,palladium,Davidson & Licht,H. Levi  815,Split Shank Micro Pave (.30ctw)  Plat. Cntr RD .50ct,H. Levi  815,1,http://www.davidsonandlicht.com/product/815/,http://www.davidsonandlicht.com/wp-content/uploads/815-B-507x380.jpg,,,palladium,1,1,1,3
113,0.5,2342,Very Good,3,VVS1,6,D,7,Princess,Solitaire,White Gold,Davidson & Licht,H. Levi  761,Royal Charm  Plat. Cntr PR 0.75ct,H. Levi  761,1,http://www.davidsonandlicht.com/product/761/,http://www.davidsonandlicht.com/wp-content/uploads/761-B-507x380.jpg,,,White Gold,1,1,1,3
114,0.5,3342,Very Good,3,VVS1,6,D,7,Princess,Solitaire,Platinum,Davidson & Licht,H. Levi  761,Royal Charm  Plat. Cntr PR 0.75ct,H. Levi  761,1,http://www.davidsonandlicht.com/product/761/,http://www.davidsonandlicht.com/wp-content/uploads/761-B-507x380.jpg,,,Platinum,1,1,1,3
115,0.5,3842,Very Good,3,VVS1,6,D,7,Princess,Solitaire,palladium,Davidson & Licht,H. Levi  761,Royal Charm  Plat. Cntr PR 0.75ct,H. Levi  761,1,http://www.davidsonandlicht.com/product/761/,http://www.davidsonandlicht.com/wp-content/uploads/761-B-507x380.jpg,,,palladium,1,1,1,3
116,1,12176,Very Good,3,VVS1,6,D,7,Princess,Pave,White Gold,Davidson & Licht,H. Levi  751,Lattice Micro Pave (0.30ctw)  Plat. Cntr PR 0.50ct,H. Levi  751,1,http://www.davidsonandlicht.com/product/751/,http://www.davidsonandlicht.com/wp-content/uploads/751-B-507x380.jpg,,,White Gold,1,1,1,3
117,1,13176,Very Good,3,VVS1,6,D,7,Princess,Pave,Platinum,Davidson & Licht,H. Levi  751,Lattice Micro Pave (0.30ctw)  Plat. Cntr PR 0.50ct,H. Levi  751,1,http://www.davidsonandlicht.com/product/751/,http://www.davidsonandlicht.com/wp-content/uploads/751-B-507x380.jpg,,,Platinum,1,1,1,3
118,1,13676,Very Good,3,VVS1,6,D,7,Princess,Pave,palladium,Davidson & Licht,H. Levi  751,Lattice Micro Pave (0.30ctw)  Plat. Cntr PR 0.50ct,H. Levi  751,1,http://www.davidsonandlicht.com/product/751/,http://www.davidsonandlicht.com/wp-content/uploads/751-B-507x380.jpg,,,palladium,1,1,1,3
119,1,14490,Very Good,3,VS1,4,D,7,Cushion,Halo,White Gold,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,White Gold,1,1,1,3
120,1,15490,Very Good,3,VS1,4,D,7,Cushion,Halo,Platinum,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,Platinum,1,1,1,3
121,1,15990,Very Good,3,VS1,4,D,7,Cushion,Halo,palladium,Davidson & Licht,Precision by Davidson & Licht  2620,Extraordinary Double Cushion Halo Diamond Engagement Ring,Precision by Davidson & Licht  2620,1,http://www.davidsonandlicht.com/product/2620/,http://www.davidsonandlicht.com/wp-content/uploads/2620_C1-507x380.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C2-199x149.jpg,http://www.davidsonandlicht.com/wp-content/uploads/2620_C3-199x149.jpg,palladium,1,1,1,3
122,0.5,2609,Very Good,3,VVS1,6,D,7,Princess,Pave,White Gold,Davidson & Licht,H. Levi  774,Queen Deborah Solitaire Pave (0.06ctw)  Plat. Cntr PR 0.50ct,H. Levi  774,1,http://www.davidsonandlicht.com/product/774/,http://www.davidsonandlicht.com/wp-content/uploads/774-B-507x380.jpg,,,White Gold,1,1,1,3
123,0.5,3609,Very Good,3,VVS1,6,D,7,Princess,Pave,Platinum,Davidson & Licht,H. Levi  774,Queen Deborah Solitaire Pave (0.06ctw)  Plat. Cntr PR 0.50ct,H. Levi  774,1,http://www.davidsonandlicht.com/product/774/,http://www.davidsonandlicht.com/wp-content/uploads/774-B-507x380.jpg,,,Platinum,1,1,1,3
